"sampledate","depth","wtemp","flag_wtemp"
2018-05-04,3.3,4.308,""
2018-05-04,3.8,3.933,""
2018-05-04,4.3,5.68,""
2018-05-04,4.8,3.915,""
2018-05-04,5.3,4.2,""
2018-05-04,5.8,4.223,""
2018-05-04,6.3,4.858,""
2018-05-04,6.8,4.278,""
2018-05-04,7.3,4.805,""
2018-05-05,0.55,5.716,""
2018-05-05,0.8,4.448,""
2018-05-05,1.05,4.515,""
2018-05-05,1.3,4.018,""
2018-05-05,1.55,3.999,""
2018-05-05,1.8,4.134,""
2018-05-05,2.05,3.916,""
2018-05-05,2.3,4.037,""
2018-05-05,2.55,4.186,""
2018-05-05,2.8,4.06,""
2018-05-05,3.05,4.364,""
2018-05-05,3.3,4.399,""
2018-05-05,3.8,3.945,""
2018-05-05,4.3,5.779,""
2018-05-05,4.8,3.896,""
2018-05-05,5.3,4.219,""
2018-05-05,5.8,4.232,""
2018-05-05,6.3,4.919,""
2018-05-05,6.8,4.275,""
2018-05-05,7.3,4.831,""
2018-05-06,0.55,6.754,""
2018-05-06,0.8,4.877,""
2018-05-06,1.05,4.663,""
2018-05-06,1.3,4.046,""
2018-05-06,1.55,4.032,""
2018-05-06,1.8,4.162,""
2018-05-06,2.05,3.941,""
2018-05-06,2.3,4.085,""
2018-05-06,2.55,4.258,""
2018-05-06,2.8,4.119,""
2018-05-06,3.05,4.449,""
2018-05-06,3.3,4.469,""
2018-05-06,3.8,3.941,""
2018-05-06,4.3,5.889,""
2018-05-06,4.8,3.877,""
2018-05-06,5.3,4.179,""
2018-05-06,5.8,4.239,""
2018-05-06,6.3,5.005,""
2018-05-06,6.8,4.282,""
2018-05-06,7.3,4.879,""
2018-06-08,0.32,18.841,""
2018-06-08,0.57,16.589,""
2018-06-08,0.82,14.358,""
2018-06-08,1.07,11.43,""
2018-06-08,1.32,9.029,""
2018-06-08,1.57,7.347,""
2018-06-08,1.82,5.666,""
2018-06-08,2.07,4.947,""
2018-06-08,2.32,4.631,""
2018-06-08,2.57,4.328,""
2018-06-08,2.82,4.758,""
2018-06-08,3.07,5.123,""
2018-06-08,3.57,4.255,""
2018-06-08,4.07,6.151,""
2018-06-08,4.57,4.212,""
2018-06-08,5.07,4.336,""
2018-06-08,5.57,4.223,""
2018-06-08,6.07,4.801,""
2018-06-08,6.57,4.371,""
2018-06-08,7.07,4.94,""
2018-06-09,0.32,18.934,""
2018-06-09,0.57,16.638,""
2018-06-09,0.82,14.336,""
2018-06-09,1.07,11.472,""
2018-06-09,1.32,9.096,""
2018-06-09,1.57,7.394,""
2018-06-09,1.82,5.72,""
2018-06-09,2.07,4.979,""
2018-06-09,2.32,4.665,""
2018-06-09,2.57,4.318,""
2018-06-09,2.82,4.683,""
2018-06-09,3.07,5.069,""
2018-06-09,3.57,4.26,""
2018-06-09,4.07,5.889,""
2018-06-09,4.57,4.215,""
2018-06-09,5.07,4.343,""
2018-06-09,5.57,4.205,""
2018-06-09,6.07,4.715,""
2018-06-09,6.57,4.359,""
2018-06-09,7.07,4.898,""
2018-06-10,0.32,19.42,""
2018-06-10,0.57,16.933,""
2018-06-10,0.82,14.416,""
2018-06-10,1.07,11.562,""
2018-06-10,1.32,9.217,""
2018-06-10,1.57,7.507,""
2018-06-10,1.82,5.822,""
2018-06-10,2.07,5.053,""
2018-06-10,2.32,4.721,""
2018-06-10,2.57,4.334,""
2018-06-10,2.82,4.628,""
2018-06-10,3.07,5.038,""
2018-06-10,3.57,4.256,""
2018-06-10,4.07,5.764,""
2018-06-10,4.57,4.216,""
2018-06-10,5.07,4.341,""
2018-06-10,5.57,4.201,""
2018-06-10,6.07,4.64,""
2018-06-10,6.57,4.364,""
2018-06-10,7.07,4.865,""
2018-06-11,0.32,20.188,""
2018-06-11,0.57,17.339,""
2018-06-11,0.82,14.59,""
2018-06-11,1.07,11.69,""
2018-06-11,1.32,9.328,""
2018-06-11,1.57,7.607,""
2018-06-11,1.82,5.908,""
2018-06-11,2.07,5.118,""
2018-06-11,2.32,4.767,""
2018-06-11,2.57,4.343,""
2018-06-11,2.82,4.594,""
2018-06-11,3.07,5.012,""
2018-06-11,3.57,4.258,""
2018-06-11,4.07,5.705,""
2018-06-11,4.57,4.217,""
2018-06-11,5.07,4.338,""
2018-06-11,5.57,4.194,""
2018-06-11,6.07,4.58,""
2018-06-11,6.57,4.369,""
2018-06-11,7.07,4.836,""
2018-06-12,0.32,20.672,""
2018-06-12,0.57,17.655,""
2018-06-12,0.82,14.755,""
2018-06-12,1.07,11.821,""
2018-06-12,1.32,9.446,""
2018-06-12,1.57,7.712,""
2018-06-12,1.82,6.013,""
2018-06-12,2.07,5.198,""
2018-06-12,2.32,4.814,""
2018-06-12,2.57,4.375,""
2018-06-12,2.82,4.574,""
2018-06-12,3.07,4.977,""
2018-06-12,3.57,4.26,""
2018-06-12,4.07,5.655,""
2018-06-12,4.57,4.215,""
2018-06-12,5.07,4.353,""
2018-06-12,5.57,4.208,""
2018-06-12,6.07,4.523,""
2018-06-12,6.57,4.372,""
2018-06-12,7.07,4.81,""
2018-06-13,0.32,21.276,""
2018-06-13,0.57,18.486,""
2018-06-13,0.82,15.365,""
2018-06-13,1.07,12.409,""
2018-06-13,1.32,9.968,""
2018-06-13,1.57,8.148,""
2018-06-13,1.82,6.374,""
2018-06-13,2.07,5.452,""
2018-06-13,2.32,4.975,""
2018-06-13,2.57,4.47,""
2018-06-13,2.82,4.57,""
2018-06-13,3.07,4.957,""
2018-06-13,3.57,4.264,""
2018-06-13,4.07,5.572,""
2018-06-13,4.57,4.214,""
2018-06-13,5.07,4.334,""
2018-06-13,5.57,4.201,""
2018-06-13,6.07,4.479,""
2018-06-13,6.57,4.359,""
2018-06-13,7.07,4.761,""
2018-06-14,0.32,21.529,""
2018-06-14,0.57,18.782,""
2018-06-14,0.82,15.541,""
2018-06-14,1.07,12.523,""
2018-06-14,1.32,10.07,""
2018-06-14,1.57,8.208,""
2018-06-14,1.82,6.417,""
2018-06-14,2.07,5.465,""
2018-06-14,2.32,4.965,""
2018-06-14,2.57,4.465,""
2018-06-14,2.82,4.52,""
2018-06-14,3.07,4.918,""
2018-06-14,3.57,4.267,""
2018-06-14,4.07,5.492,""
2018-06-14,4.57,4.215,""
2018-06-14,5.07,4.329,""
2018-06-14,5.57,4.193,""
2018-06-14,6.07,4.441,""
2018-06-14,6.57,4.348,""
2018-06-14,7.07,4.733,""
2018-06-15,0.32,20.91,""
2018-06-15,0.57,19.213,""
2018-06-15,0.82,16.213,""
2018-06-15,1.07,13.174,""
2018-06-15,1.32,10.676,""
2018-06-15,1.57,8.634,""
2018-06-15,1.82,6.766,""
2018-06-15,2.07,5.726,""
2018-06-15,2.32,5.121,""
2018-06-15,2.57,4.562,""
2018-06-15,2.82,4.547,""
2018-06-15,3.07,4.893,""
2018-06-15,3.57,4.27,""
2018-06-15,4.07,5.411,""
2018-06-15,4.57,4.225,""
2018-06-15,5.07,4.334,""
2018-06-15,5.57,4.185,""
2018-06-15,6.07,4.402,""
2018-06-15,6.57,4.349,""
2018-06-15,7.07,4.698,""
2018-06-16,0.32,20.022,""
2018-06-16,0.57,18.955,""
2018-06-16,0.82,16.302,""
2018-06-16,1.07,13.481,""
2018-06-16,1.32,10.993,""
2018-06-16,1.57,8.948,""
2018-06-16,1.82,7.013,""
2018-06-16,2.07,5.885,""
2018-06-16,2.32,5.214,""
2018-06-16,2.57,4.624,""
2018-06-16,2.82,4.573,""
2018-06-16,3.07,4.874,""
2018-06-16,3.57,4.27,""
2018-06-16,4.07,5.337,""
2018-06-16,4.57,4.223,""
2018-06-16,5.07,4.34,""
2018-06-16,5.57,4.189,""
2018-06-16,6.07,4.388,""
2018-06-16,6.57,4.348,""
2018-06-16,7.07,4.677,""
2018-06-17,0.32,20.564,""
2018-06-17,0.57,18.813,""
2018-06-17,0.82,16.315,""
2018-06-17,1.07,13.63,""
2018-06-17,1.32,11.22,""
2018-06-17,1.57,9.169,""
2018-06-17,1.82,7.189,""
2018-06-17,2.07,6.029,""
2018-06-17,2.32,5.311,""
2018-06-17,2.57,4.693,""
2018-06-17,2.82,4.636,""
2018-06-17,3.07,4.932,""
2018-06-17,3.57,4.27,""
2018-06-17,4.07,5.418,""
2018-06-17,4.57,4.225,""
2018-06-17,5.07,4.347,""
2018-06-17,5.57,4.191,""
2018-06-17,6.07,4.395,""
2018-06-17,6.57,4.354,""
2018-06-17,7.07,4.693,""
2018-06-18,0.32,21.507,""
2018-06-18,0.57,19.034,""
2018-06-18,0.82,16.389,""
2018-06-18,1.07,13.764,""
2018-06-18,1.32,11.39,""
2018-06-18,1.57,9.354,""
2018-06-18,1.82,7.336,""
2018-06-18,2.07,6.155,""
2018-06-18,2.32,5.405,""
2018-06-18,2.57,4.756,""
2018-06-18,2.82,4.712,""
2018-06-18,3.07,4.987,""
2018-06-18,3.57,4.284,""
2018-06-18,4.07,5.549,""
2018-06-18,4.57,4.233,""
2018-06-18,5.07,4.373,""
2018-06-18,5.57,4.208,""
2018-06-18,6.07,4.411,""
2018-06-18,6.57,4.367,""
2018-06-18,7.07,4.722,""
2018-06-19,0.32,22.348,""
2018-06-19,0.57,19.334,""
2018-06-19,0.82,16.41,""
2018-06-19,1.07,13.741,""
2018-06-19,1.32,11.38,""
2018-06-19,1.57,9.385,""
2018-06-19,1.82,7.367,""
2018-06-19,2.07,6.192,""
2018-06-19,2.32,5.432,""
2018-06-19,2.57,4.775,""
2018-06-19,2.82,4.749,""
2018-06-19,3.07,5.033,""
2018-06-19,3.57,4.278,""
2018-06-19,4.07,5.592,""
2018-06-19,4.57,4.226,""
2018-06-19,5.07,4.382,""
2018-06-19,5.57,4.222,""
2018-06-19,6.07,4.427,""
2018-06-19,6.57,4.377,""
2018-06-19,7.07,4.735,""
2018-06-20,0.32,22.826,""
2018-06-20,0.57,19.673,""
2018-06-20,0.82,16.523,""
2018-06-20,1.07,13.758,""
2018-06-20,1.32,11.41,""
2018-06-20,1.57,9.441,""
2018-06-20,1.82,7.421,""
2018-06-20,2.07,6.255,""
2018-06-20,2.32,5.484,""
2018-06-20,2.57,4.812,""
2018-06-20,2.82,4.815,""
2018-06-20,3.07,5.083,""
2018-06-20,3.57,4.284,""
2018-06-20,4.07,5.657,""
2018-06-20,4.57,4.234,""
2018-06-20,5.07,4.396,""
2018-06-20,5.57,4.221,""
2018-06-20,6.07,4.457,""
2018-06-20,6.57,4.383,""
2018-06-20,7.07,4.757,""
2018-06-21,0.32,22.893,""
2018-06-21,0.57,20.024,""
2018-06-21,0.82,16.69,""
2018-06-21,1.07,13.815,""
2018-06-21,1.32,11.46,""
2018-06-21,1.57,9.503,""
2018-06-21,1.82,7.476,""
2018-06-21,2.07,6.312,""
2018-06-21,2.32,5.528,""
2018-06-21,2.57,4.848,""
2018-06-21,2.82,4.898,""
2018-06-21,3.07,5.128,""
2018-06-21,3.57,4.29,""
2018-06-21,4.07,5.717,""
2018-06-21,4.57,4.24,""
2018-06-21,5.07,4.404,""
2018-06-21,5.57,4.226,""
2018-06-21,6.07,4.496,""
2018-06-21,6.57,4.406,""
2018-06-21,7.07,4.778,""
2018-06-22,0.32,22.743,""
2018-06-22,0.57,20.264,""
2018-06-22,0.82,16.887,""
2018-06-22,1.07,13.898,""
2018-06-22,1.32,11.511,""
2018-06-22,1.57,9.567,""
2018-06-22,1.82,7.536,""
2018-06-22,2.07,6.377,""
2018-06-22,2.32,5.575,""
2018-06-22,2.57,4.884,""
2018-06-22,2.82,5.037,""
2018-06-22,3.07,5.18,""
2018-06-22,3.57,4.291,""
2018-06-22,4.07,5.757,""
2018-06-22,4.57,4.23,""
2018-06-22,5.07,4.406,""
2018-06-22,5.57,4.233,""
2018-06-22,6.07,4.534,""
2018-06-22,6.57,4.409,""
2018-06-22,7.07,4.801,""
2018-06-23,0.32,22.735,""
2018-06-23,0.57,20.473,""
2018-06-23,0.82,17.112,""
2018-06-23,1.07,14.012,""
2018-06-23,1.32,11.588,""
2018-06-23,1.57,9.643,""
2018-06-23,1.82,7.598,""
2018-06-23,2.07,6.444,""
2018-06-23,2.32,5.624,""
2018-06-23,2.57,4.919,""
2018-06-23,2.82,5.174,""
2018-06-23,3.07,5.231,""
2018-06-23,3.57,4.293,""
2018-06-23,4.07,5.828,""
2018-06-23,4.57,4.243,""
2018-06-23,5.07,4.417,""
2018-06-23,5.57,4.245,""
2018-06-23,6.07,4.597,""
2018-06-23,6.57,4.419,""
2018-06-23,7.07,4.833,""
2018-06-24,0.32,23.05,""
2018-06-24,0.57,20.639,""
2018-06-24,0.82,17.318,""
2018-06-24,1.07,14.121,""
2018-06-24,1.32,11.66,""
2018-06-24,1.57,9.724,""
2018-06-24,1.82,7.656,""
2018-06-24,2.07,6.509,""
2018-06-24,2.32,5.671,""
2018-06-24,2.57,4.952,""
2018-06-24,2.82,5.274,""
2018-06-24,3.07,5.293,""
2018-06-24,3.57,4.296,""
2018-06-24,4.07,5.936,""
2018-06-24,4.57,4.245,""
2018-06-24,5.07,4.441,""
2018-06-24,5.57,4.256,""
2018-06-24,6.07,4.678,""
2018-06-24,6.57,4.433,""
2018-06-24,7.07,4.871,""
2018-06-25,0.32,22.659,""
2018-06-25,0.57,20.775,""
2018-06-25,0.82,17.542,""
2018-06-25,1.07,14.274,""
2018-06-25,1.32,11.751,""
2018-06-25,1.57,9.786,""
2018-06-25,1.82,7.712,""
2018-06-25,2.07,6.577,""
2018-06-25,2.32,5.716,""
2018-06-25,2.57,4.989,""
2018-06-25,2.82,5.332,""
2018-06-25,3.07,5.332,""
2018-06-25,3.57,4.301,""
2018-06-25,4.07,5.98,""
2018-06-25,4.57,4.228,""
2018-06-25,5.07,4.448,""
2018-06-25,5.57,4.26,""
2018-06-25,6.07,4.755,""
2018-06-25,6.57,4.439,""
2018-06-25,7.07,4.893,""
2018-06-26,0.32,22.987,""
2018-06-26,0.57,20.721,""
2018-06-26,0.82,17.679,""
2018-06-26,1.07,14.385,""
2018-06-26,1.32,11.829,""
2018-06-26,1.57,9.866,""
2018-06-26,1.82,7.762,""
2018-06-26,2.07,6.647,""
2018-06-26,2.32,5.763,""
2018-06-26,2.57,5.023,""
2018-06-26,2.82,5.405,""
2018-06-26,3.07,5.399,""
2018-06-26,3.57,4.305,""
2018-06-26,4.07,6.098,""
2018-06-26,4.57,4.23,""
2018-06-26,5.07,4.459,""
2018-06-26,5.57,4.264,""
2018-06-26,6.07,4.847,""
2018-06-26,6.57,4.448,""
2018-06-26,7.07,4.931,""
2018-06-27,0.32,23.077,""
2018-06-27,0.57,20.721,""
2018-06-27,0.82,17.772,""
2018-06-27,1.07,14.509,""
2018-06-27,1.32,11.95,""
2018-06-27,1.57,9.966,""
2018-06-27,1.82,7.835,""
2018-06-27,2.07,6.727,""
2018-06-27,2.32,5.822,""
2018-06-27,2.57,5.069,""
2018-06-27,2.82,5.466,""
2018-06-27,3.07,5.454,""
2018-06-27,3.57,4.312,""
2018-06-27,4.07,6.178,""
2018-06-27,4.57,4.229,""
2018-06-27,5.07,4.466,""
2018-06-27,5.57,4.269,""
2018-06-27,6.07,4.941,""
2018-06-27,6.57,4.453,""
2018-06-27,7.07,4.969,""
2018-06-28,0.32,23.295,""
2018-06-28,0.57,20.856,""
2018-06-28,0.82,17.909,""
2018-06-28,1.07,14.628,""
2018-06-28,1.32,12.066,""
2018-06-28,1.57,10.077,""
2018-06-28,1.82,7.916,""
2018-06-28,2.07,6.814,""
2018-06-28,2.32,5.88,""
2018-06-28,2.57,5.115,""
2018-06-28,2.82,5.538,""
2018-06-28,3.07,5.534,""
2018-06-28,3.57,4.33,""
2018-06-28,4.07,6.293,""
2018-06-28,4.57,4.23,""
2018-06-28,5.07,4.475,""
2018-06-28,5.57,4.273,""
2018-06-28,6.07,5.072,""
2018-06-28,6.57,4.465,""
2018-06-28,7.07,5.018,""
2018-06-29,0.32,23.923,""
2018-06-29,0.57,21.036,""
2018-06-29,0.82,18.087,""
2018-06-29,1.07,14.736,""
2018-06-29,1.32,12.146,""
2018-06-29,1.57,10.191,""
2018-06-29,1.82,7.975,""
2018-06-29,2.07,6.904,""
2018-06-29,2.32,5.938,""
2018-06-29,2.57,5.159,""
2018-06-29,2.82,5.631,""
2018-06-29,3.07,5.658,""
2018-06-29,3.57,4.335,""
2018-06-29,4.07,6.499,""
2018-06-29,4.57,4.233,""
2018-06-29,5.07,4.498,""
2018-06-29,5.57,4.281,""
2018-06-29,6.07,5.238,""
2018-06-29,6.57,4.503,""
2018-06-29,7.07,5.082,""
2018-06-30,0.32,24.721,""
2018-06-30,0.57,21.328,""
2018-06-30,0.82,18.313,""
2018-06-30,1.07,14.882,""
2018-06-30,1.32,12.316,""
2018-06-30,1.57,10.365,""
2018-06-30,1.82,8.094,""
2018-06-30,2.07,7.035,""
2018-06-30,2.32,6.022,""
2018-06-30,2.57,5.221,""
2018-06-30,2.82,5.746,""
2018-06-30,3.07,5.821,""
2018-06-30,3.57,4.354,""
2018-06-30,4.07,6.707,""
2018-06-30,4.57,4.243,""
2018-06-30,5.07,4.524,""
2018-06-30,5.57,4.288,""
2018-06-30,6.07,5.404,""
2018-06-30,6.57,4.499,""
2018-06-30,7.07,5.154,""
2018-07-01,0.32,25.354,""
2018-07-01,0.57,21.739,""
2018-07-01,0.82,18.645,""
2018-07-01,1.07,15.199,""
2018-07-01,1.32,12.62,""
2018-07-01,1.57,10.622,""
2018-07-01,1.82,8.292,""
2018-07-01,2.07,7.213,""
2018-07-01,2.32,6.146,""
2018-07-01,2.57,5.309,""
2018-07-01,2.82,5.822,""
2018-07-01,3.07,5.924,""
2018-07-01,3.57,4.378,""
2018-07-01,4.07,6.721,""
2018-07-01,4.57,4.269,""
2018-07-01,5.07,4.537,""
2018-07-01,5.57,4.297,""
2018-07-01,6.07,5.53,""
2018-07-01,6.57,4.492,""
2018-07-01,7.07,5.183,""
2018-07-02,0.32,23.806,""
2018-07-02,0.57,21.911,""
2018-07-02,0.82,18.808,""
2018-07-02,1.07,15.296,""
2018-07-02,1.32,12.717,""
2018-07-02,1.57,10.701,""
2018-07-02,1.82,8.367,""
2018-07-02,2.07,7.296,""
2018-07-02,2.32,6.207,""
2018-07-02,2.57,5.36,""
2018-07-02,2.82,5.818,""
2018-07-02,3.07,5.922,""
2018-07-02,3.57,4.4,""
2018-07-02,4.07,6.625,""
2018-07-02,4.57,4.267,""
2018-07-02,5.07,4.559,""
2018-07-02,5.57,4.314,""
2018-07-02,6.07,5.57,""
2018-07-02,6.57,4.493,""
2018-07-02,7.07,5.185,""
2018-07-03,0.32,24.561,""
2018-07-03,0.57,21.807,""
2018-07-03,0.82,19.019,""
2018-07-03,1.07,15.416,""
2018-07-03,1.32,12.829,""
2018-07-03,1.57,10.813,""
2018-07-03,1.82,8.451,""
2018-07-03,2.07,7.394,""
2018-07-03,2.32,6.313,""
2018-07-03,2.57,5.41,""
2018-07-03,2.82,5.914,""
2018-07-03,3.07,6.058,""
2018-07-03,3.57,4.425,""
2018-07-03,4.07,6.815,""
2018-07-03,4.57,4.243,""
2018-07-03,5.07,4.582,""
2018-07-03,5.57,4.342,""
2018-07-03,6.07,5.729,""
2018-07-03,6.57,4.516,""
2018-07-03,7.07,5.258,""
2018-07-04,0.32,25.038,""
2018-07-04,0.57,21.949,""
2018-07-04,0.82,19.15,""
2018-07-04,1.07,15.55,""
2018-07-04,1.32,12.957,""
2018-07-04,1.57,10.944,""
2018-07-04,1.82,8.511,""
2018-07-04,2.07,7.486,""
2018-07-04,2.32,6.922,""
2018-07-04,2.57,5.451,""
2018-07-04,2.82,5.961,""
2018-07-04,3.07,6.151,""
2018-07-04,3.57,4.449,""
2018-07-04,4.07,6.898,""
2018-07-04,4.57,4.238,""
2018-07-04,5.07,4.58,""
2018-07-04,5.57,4.357,""
2018-07-04,6.07,5.852,""
2018-07-04,6.57,4.525,""
2018-07-04,7.07,5.314,""
2018-07-05,0.32,25.339,""
2018-07-05,0.57,22.229,""
2018-07-05,0.82,19.337,""
2018-07-05,1.07,15.709,""
2018-07-05,1.32,13.13,""
2018-07-05,1.57,11.103,""
2018-07-05,1.82,8.617,""
2018-07-05,2.07,7.595,""
2018-07-05,2.32,7.072,""
2018-07-05,2.57,5.57,""
2018-07-05,2.82,6.023,""
2018-07-05,3.07,6.242,""
2018-07-05,3.57,4.477,""
2018-07-05,4.07,6.971,""
2018-07-05,4.57,4.239,""
2018-07-05,5.07,4.577,""
2018-07-05,5.57,4.372,""
2018-07-05,6.07,5.985,""
2018-07-05,6.57,4.537,""
2018-07-05,7.07,5.366,""
2018-07-06,0.32,24.53,""
2018-07-06,0.57,22.468,""
2018-07-06,0.82,19.522,""
2018-07-06,1.07,15.821,""
2018-07-06,1.32,13.22,""
2018-07-06,1.57,11.196,""
2018-07-06,1.82,8.68,""
2018-07-06,2.07,7.771,""
2018-07-06,2.32,7.146,""
2018-07-06,2.57,5.692,""
2018-07-06,2.82,6.024,""
2018-07-06,3.07,6.265,""
2018-07-06,3.57,4.514,""
2018-07-06,4.07,6.928,""
2018-07-06,4.57,4.255,""
2018-07-06,5.07,4.562,""
2018-07-06,5.57,4.374,""
2018-07-06,6.07,6.024,""
2018-07-06,6.57,4.537,""
2018-07-06,7.07,5.375,""
2018-07-07,0.32,24.453,""
2018-07-07,0.57,22.39,""
2018-07-07,0.82,19.698,""
2018-07-07,1.07,15.94,""
2018-07-07,1.32,13.304,""
2018-07-07,1.57,11.29,""
2018-07-07,1.82,8.725,""
2018-07-07,2.07,7.866,""
2018-07-07,2.32,7.237,""
2018-07-07,2.57,5.692,""
2018-07-07,2.82,6.059,""
2018-07-07,3.07,6.32,""
2018-07-07,3.57,4.522,""
2018-07-07,4.07,6.932,""
2018-07-07,4.57,4.264,""
2018-07-07,5.07,4.572,""
2018-07-07,5.57,4.387,""
2018-07-07,6.07,6.098,""
2018-07-07,6.57,4.549,""
2018-07-07,7.07,5.414,""
2018-07-08,0.32,24.506,""
2018-07-08,0.57,22.382,""
2018-07-08,0.82,19.808,""
2018-07-08,1.07,16.047,""
2018-07-08,1.32,13.405,""
2018-07-08,1.57,11.38,""
2018-07-08,1.82,8.791,""
2018-07-08,2.07,7.982,""
2018-07-08,2.32,7.343,""
2018-07-08,2.57,5.766,""
2018-07-08,2.82,6.103,""
2018-07-08,3.07,6.375,""
2018-07-08,3.57,4.542,""
2018-07-08,4.07,6.949,""
2018-07-08,4.57,4.271,""
2018-07-08,5.07,4.579,""
2018-07-08,5.57,4.399,""
2018-07-08,6.07,6.191,""
2018-07-08,6.57,4.556,""
2018-07-08,7.07,5.45,""
2018-07-09,0.32,25.199,""
2018-07-09,0.57,22.399,""
2018-07-09,0.82,19.917,""
2018-07-09,1.07,16.144,""
2018-07-09,1.32,13.492,""
2018-07-09,1.57,11.477,""
2018-07-09,1.82,8.852,""
2018-07-09,2.07,8.157,""
2018-07-09,2.32,7.443,""
2018-07-09,2.57,5.8,""
2018-07-09,2.82,6.169,""
2018-07-09,3.07,6.485,""
2018-07-09,3.57,4.584,""
2018-07-09,4.07,7.032,""
2018-07-09,4.57,4.278,""
2018-07-09,5.07,4.594,""
2018-07-09,5.57,4.415,""
2018-07-09,6.07,6.358,""
2018-07-09,6.57,4.574,""
2018-07-09,7.07,5.52,""
2018-07-10,0.32,25.208,""
2018-07-10,0.57,22.599,""
2018-07-10,0.82,19.978,""
2018-07-10,1.07,16.219,""
2018-07-10,1.32,13.566,""
2018-07-10,1.57,11.535,""
2018-07-10,1.82,8.906,""
2018-07-10,2.07,8.265,""
2018-07-10,2.32,7.506,""
2018-07-10,2.57,5.818,""
2018-07-10,2.82,6.187,""
2018-07-10,3.07,6.504,""
2018-07-10,3.57,4.64,""
2018-07-10,4.07,6.979,""
2018-07-10,4.57,4.291,""
2018-07-10,5.07,4.593,""
2018-07-10,5.57,4.429,""
2018-07-10,6.07,6.434,""
2018-07-10,6.57,4.574,""
2018-07-10,7.07,5.547,""
2018-07-11,0.32,24.969,""
2018-07-11,0.57,22.605,""
2018-07-11,0.82,20.054,""
2018-07-11,1.07,16.293,""
2018-07-11,1.32,13.63,""
2018-07-11,1.57,11.592,""
2018-07-11,1.82,8.96,""
2018-07-11,2.07,8.334,""
2018-07-11,2.32,7.558,""
2018-07-11,2.57,5.835,""
2018-07-11,2.82,6.213,""
2018-07-11,3.07,6.521,""
2018-07-11,3.57,4.587,""
2018-07-11,4.07,6.918,""
2018-07-11,4.57,4.299,""
2018-07-11,5.07,4.589,""
2018-07-11,5.57,4.471,""
2018-07-11,6.07,6.488,""
2018-07-11,6.57,4.574,""
2018-07-11,7.07,5.581,""
2018-07-12,0.32,24.309,""
2018-07-12,0.57,22.422,""
2018-07-12,0.82,20.094,""
2018-07-12,1.07,16.406,""
2018-07-12,1.32,13.77,""
2018-07-12,1.57,11.712,""
2018-07-12,1.82,9.088,""
2018-07-12,2.07,8.433,""
2018-07-12,2.32,7.627,""
2018-07-12,2.57,5.884,""
2018-07-12,2.82,6.235,""
2018-07-12,3.07,6.536,""
2018-07-12,3.57,4.599,""
2018-07-12,4.07,6.824,""
2018-07-12,4.57,4.293,""
2018-07-12,5.07,4.589,""
2018-07-12,5.57,4.48,""
2018-07-12,6.07,6.505,""
2018-07-12,6.57,4.578,""
2018-07-12,7.07,5.596,""
2018-07-13,0.32,24.193,""
2018-07-13,0.57,22.195,""
2018-07-13,0.82,20.139,""
2018-07-13,1.07,16.543,""
2018-07-13,1.32,13.926,""
2018-07-13,1.57,11.86,""
2018-07-13,1.82,9.207,""
2018-07-13,2.07,8.562,""
2018-07-13,2.32,7.727,""
2018-07-13,2.57,5.944,""
2018-07-13,2.82,6.293,""
2018-07-13,3.07,6.587,""
2018-07-13,3.57,4.619,""
2018-07-13,4.07,6.82,""
2018-07-13,4.57,4.29,""
2018-07-13,5.07,4.592,""
2018-07-13,5.57,4.486,""
2018-07-13,6.07,6.563,""
2018-07-13,6.57,4.59,""
2018-07-13,7.07,5.639,""
2018-07-14,0.32,24.262,""
2018-07-14,0.57,22.239,""
2018-07-14,0.82,20.186,""
2018-07-14,1.07,16.649,""
2018-07-14,1.32,14.053,""
2018-07-14,1.57,11.969,""
2018-07-14,1.82,9.298,""
2018-07-14,2.07,8.689,""
2018-07-14,2.32,7.814,""
2018-07-14,2.57,5.995,""
2018-07-14,2.82,6.342,""
2018-07-14,3.07,6.642,""
2018-07-14,3.57,4.633,""
2018-07-14,4.07,6.883,""
2018-07-14,4.57,4.29,""
2018-07-14,5.07,4.593,""
2018-07-14,5.57,4.495,""
2018-07-14,6.07,6.632,""
2018-07-14,6.57,4.603,""
2018-07-14,7.07,5.675,""
2018-07-15,0.32,25.095,""
2018-07-15,0.57,22.387,""
2018-07-15,0.82,20.331,""
2018-07-15,1.07,16.734,""
2018-07-15,1.32,14.172,""
2018-07-15,1.57,12.11,""
2018-07-15,1.82,9.374,""
2018-07-15,2.07,8.857,""
2018-07-15,2.32,7.93,""
2018-07-15,2.57,6.047,""
2018-07-15,2.82,6.438,""
2018-07-15,3.07,6.76,""
2018-07-15,3.57,4.67,""
2018-07-15,4.07,7.059,""
2018-07-15,4.57,4.291,""
2018-07-15,5.07,4.608,""
2018-07-15,5.57,4.516,""
2018-07-15,6.07,6.799,""
2018-07-15,6.57,4.635,""
2018-07-15,7.07,5.756,""
2018-07-16,0.32,25.659,""
2018-07-16,0.57,22.672,""
2018-07-16,0.82,20.409,""
2018-07-16,1.07,16.788,""
2018-07-16,1.32,14.219,""
2018-07-16,1.57,12.159,""
2018-07-16,1.82,9.431,""
2018-07-16,2.07,8.964,""
2018-07-16,2.32,7.993,""
2018-07-16,2.57,6.093,""
2018-07-16,2.82,6.498,""
2018-07-16,3.07,6.817,""
2018-07-16,3.57,4.681,""
